archivo_original,tamano_patron,tiempo_busqueda_ns,ocurrencias
sources,100,24727,1
sources,100,24654,1
sources,100,24669,1
sources,100,24629,1
sources,100,24744,1
sources,100,24618,1
sources,100,24679,1
sources,100,24532,1
sources,100,24622,1
sources,100,24592,1
sources,100,24608,1
sources,100,24593,1
sources,100,24557,1
sources,100,24608,1
sources,100,24605,1
sources,100,24706,1
sources,100,24660,1
sources,100,24623,1
sources,100,24614,1
sources,100,24609,1
sources,100,24586,1
sources,100,24532,1
sources,100,24637,1
sources,100,24556,1
sources,100,24628,1
sources,100,24569,1
sources,100,132885,1
sources,100,25320,1
sources,100,24625,1
sources,100,24636,1
sources,100,24562,1
sources,100,24514,1
sources,100,24510,1
sources,100,24542,1
sources,100,24505,1
sources,100,24521,1
sources,100,24572,1
sources,100,24525,1
sources,100,24546,1
sources,100,24560,1
sources,100,24540,1
sources,100,24571,1
sources,100,24517,1
sources,100,24586,1
sources,100,24522,1
sources,100,24480,1
sources,100,24631,1
sources,100,24566,1
sources,100,24527,1
sources,100,24542,1
sources,100,24596,1
sources,100,24542,1
sources,100,24539,1
sources,100,24594,1
sources,100,28831,1
sources,100,24516,1
sources,100,140033,1
sources,100,24221,1
sources,100,23757,1
sources,100,23753,1
sources,100,23637,1
sources,100,23616,1
sources,100,23616,1
sources,100,23580,1
sources,100,23622,1
sources,100,23578,1
sources,100,23594,1
sources,100,23558,1
sources,100,23583,1
sources,100,23584,1
sources,100,23606,1
sources,100,23570,1
sources,100,23611,1
sources,100,23622,1
sources,100,23575,1
sources,100,23582,1
sources,100,23616,1
sources,100,23552,1
sources,100,23579,1
sources,100,23559,1
sources,100,23586,1
sources,100,23499,1
sources,100,23580,1
sources,100,23553,1
sources,100,23578,1
sources,100,23588,1
sources,100,103612,1
sources,100,24945,1
sources,100,24620,1
sources,100,24526,1
sources,100,24429,1
sources,100,24410,1
sources,100,24426,1
sources,100,24389,1
sources,100,24381,1
sources,100,24446,1
sources,100,24463,1
sources,100,24428,1
sources,100,24345,1
sources,100,24396,1
sources,100,24389,1
sources,100,24408,1
sources,100,24439,1
sources,100,24354,1
sources,100,24355,1
sources,100,24397,1
sources,100,24341,1
sources,100,24365,1
sources,100,24365,1
sources,100,24348,1
sources,100,24406,1
sources,100,24322,1
sources,100,24402,1
sources,100,24346,1
sources,100,24327,1
sources,100,24396,1
sources,100,160339,444
sources,100,22891,444
sources,100,22751,444
sources,100,22715,444
sources,100,22601,444
sources,100,22550,444
sources,100,22610,444
sources,100,22624,444
sources,100,22694,444
sources,100,22662,444
sources,100,22607,444
sources,100,22603,444
sources,100,22679,444
sources,100,22612,444
sources,100,22625,444
sources,100,22602,444
sources,100,22596,444
sources,100,22637,444
sources,100,22611,444
sources,100,22621,444
sources,100,22643,444
sources,100,22606,444
sources,100,22617,444
sources,100,22619,444
sources,100,22645,444
sources,100,22621,444
sources,100,22657,444
sources,100,22605,444
sources,100,22621,444
sources,100,22644,444
sources,100,120505,1
sources,100,25244,1
sources,100,24768,1
sources,100,24658,1
sources,100,24506,1
sources,100,24541,1
sources,100,24526,1
sources,100,24513,1
sources,100,24497,1
sources,100,24550,1
sources,100,24500,1
sources,100,24474,1
sources,100,24553,1
sources,100,24492,1
sources,100,24531,1
sources,100,24523,1
sources,100,24446,1
sources,100,24430,1
sources,100,24440,1
sources,100,24501,1
sources,100,24465,1
sources,100,24483,1
sources,100,24545,1
sources,100,24477,1
sources,100,24552,1
sources,100,24590,1
sources,100,24432,1
sources,100,24570,1
sources,100,24481,1
sources,100,24585,1
sources,100,106023,1
sources,100,23868,1
sources,100,23590,1
sources,100,23578,1
sources,100,23531,1
sources,100,23460,1
sources,100,23558,1
sources,100,23495,1
sources,100,23509,1
sources,100,23552,1
sources,100,27255,1
sources,100,23467,1
sources,100,23591,1
sources,100,23514,1
sources,100,23514,1
sources,100,23529,1
sources,100,23485,1
sources,100,23570,1
sources,100,23520,1
sources,100,23548,1
sources,100,23566,1
sources,100,23479,1
sources,100,23496,1
sources,100,23660,1
sources,100,23525,1
sources,100,23520,1
sources,100,23596,1
sources,100,23513,1
sources,100,23509,1
sources,100,23602,1
sources,100,80909,2
sources,100,23813,2
sources,100,23424,2
sources,100,23376,2
sources,100,23342,2
sources,100,23265,2
sources,100,23282,2
sources,100,23319,2
sources,100,23272,2
sources,100,23348,2
sources,100,23282,2
sources,100,23304,2
sources,100,23280,2
sources,100,23417,2
sources,100,23247,2
sources,100,23317,2
sources,100,23281,2
sources,100,23235,2
sources,100,23284,2
sources,100,23258,2
sources,100,23392,2
sources,100,23333,2
sources,100,23237,2
sources,100,23272,2
sources,100,23349,2
sources,100,23239,2
sources,100,23260,2
sources,100,23268,2
sources,100,23300,2
sources,100,23264,2
sources,100,110877,3
sources,100,25724,3
sources,100,25156,3
sources,100,24934,3
sources,100,24947,3
sources,100,24925,3
sources,100,24942,3
sources,100,25023,3
sources,100,24991,3
sources,100,24916,3
sources,100,25015,3
sources,100,24934,3
sources,100,24917,3
sources,100,24915,3
sources,100,24847,3
sources,100,24906,3
sources,100,24899,3
sources,100,24955,3
sources,100,24918,3
sources,100,24947,3
sources,100,24940,3
sources,100,24844,3
sources,100,24918,3
sources,100,24889,3
sources,100,24939,3
sources,100,24889,3
sources,100,24998,3
sources,100,24982,3
sources,100,24910,3
sources,100,24929,3
sources,100,115747,1
sources,100,25544,1
sources,100,25030,1
sources,100,24880,1
sources,100,24690,1
sources,100,24683,1
sources,100,24700,1
sources,100,24683,1
sources,100,24639,1
sources,100,24669,1
sources,100,24769,1
sources,100,24670,1
sources,100,24657,1
sources,100,24638,1
sources,100,24721,1
sources,100,24683,1
sources,100,24577,1
sources,100,24677,1
sources,100,24676,1
sources,100,24659,1
sources,100,24749,1
sources,100,24727,1
sources,100,24674,1
sources,100,24618,1
sources,100,24630,1
sources,100,24680,1
sources,100,24693,1
sources,100,24669,1
sources,100,24670,1
sources,100,24663,1
sources,100,116194,1
sources,100,24818,1
sources,100,24185,1
sources,100,24058,1
sources,100,24006,1
sources,100,23996,1
sources,100,24095,1
sources,100,23975,1
sources,100,24050,1
sources,100,24014,1
sources,100,24058,1
sources,100,23992,1
sources,100,23994,1
sources,100,24011,1
sources,100,24008,1
sources,100,24015,1
sources,100,24039,1
sources,100,24007,1
sources,100,23989,1
sources,100,24013,1
sources,100,23972,1
sources,100,23979,1
sources,100,24009,1
sources,100,23984,1
sources,100,24018,1
sources,100,24058,1
sources,100,24020,1
sources,100,24043,1
sources,100,28643,1
sources,100,23969,1
sources,100,101668,1
sources,100,25567,1
sources,100,25049,1
sources,100,24920,1
sources,100,24885,1
sources,100,24840,1
sources,100,25016,1
sources,100,24819,1
sources,100,24859,1
sources,100,24893,1
sources,100,24778,1
sources,100,24778,1
sources,100,24796,1
sources,100,24858,1
sources,100,24841,1
sources,100,24836,1
sources,100,24850,1
sources,100,24883,1
sources,100,24913,1
sources,100,24845,1
sources,100,24769,1
sources,100,24761,1
sources,100,24806,1
sources,100,24792,1
sources,100,24782,1
sources,100,24729,1
sources,100,24905,1
sources,100,24834,1
sources,100,24787,1
sources,100,24793,1
sources,100,109081,1
sources,100,24076,1
sources,100,23844,1
sources,100,23799,1
sources,100,23875,1
sources,100,23805,1
sources,100,23732,1
sources,100,23718,1
sources,100,23772,1
sources,100,23769,1
sources,100,23707,1
sources,100,23739,1
sources,100,23730,1
sources,100,23721,1
sources,100,23731,1
sources,100,23709,1
sources,100,23758,1
sources,100,23728,1
sources,100,23816,1
sources,100,23700,1
sources,100,23753,1
sources,100,23759,1
sources,100,23729,1
sources,100,23810,1
sources,100,23895,1
sources,100,23737,1
sources,100,23754,1
sources,100,23769,1
sources,100,23725,1
sources,100,23760,1
sources,100,135035,1
sources,100,24734,1
sources,100,24205,1
sources,100,24195,1
sources,100,24214,1
sources,100,24247,1
sources,100,24161,1
sources,100,24226,1
sources,100,24196,1
sources,100,24297,1
sources,100,24200,1
sources,100,24253,1
sources,100,24169,1
sources,100,24159,1
sources,100,24173,1
sources,100,24071,1
sources,100,24160,1
sources,100,24177,1
sources,100,24150,1
sources,100,24195,1
sources,100,24162,1
sources,100,24156,1
sources,100,24124,1
sources,100,24131,1
sources,100,24134,1
sources,100,24147,1
sources,100,24136,1
sources,100,24163,1
sources,100,24106,1
sources,100,24198,1
sources,100,113572,1
sources,100,25544,1
sources,100,24725,1
sources,100,24578,1
sources,100,24581,1
sources,100,24438,1
sources,100,24474,1
sources,100,24966,1
sources,100,24518,1
sources,100,24495,1
sources,100,24463,1
sources,100,24460,1
sources,100,24405,1
sources,100,24504,1
sources,100,24523,1
sources,100,24485,1
sources,100,24570,1
sources,100,24430,1
sources,100,24412,1
sources,100,24504,1
sources,100,24417,1
sources,100,24462,1
sources,100,24453,1
sources,100,24587,1
sources,100,24495,1
sources,100,24465,1
sources,100,24499,1
sources,100,24434,1
sources,100,24461,1
sources,100,24500,1
sources,100,111706,1
sources,100,24549,1
sources,100,24430,1
sources,100,24160,1
sources,100,23990,1
sources,100,24025,1
sources,100,24064,1
sources,100,24053,1
sources,100,24017,1
sources,100,24036,1
sources,100,277121,1
sources,100,25300,1
sources,100,24017,1
sources,100,24044,1
sources,100,24022,1
sources,100,24041,1
sources,100,24063,1
sources,100,23966,1
sources,100,24032,1
sources,100,24050,1
sources,100,23998,1
sources,100,23991,1
sources,100,24086,1
sources,100,23963,1
sources,100,24033,1
sources,100,23982,1
sources,100,24026,1
sources,100,24041,1
sources,100,24045,1
sources,100,23960,1
sources,100,111951,1
sources,100,25012,1
sources,100,24558,1
sources,100,24446,1
sources,100,24467,1
sources,100,24488,1
sources,100,24439,1
sources,100,24373,1
sources,100,24455,1
sources,100,24365,1
sources,100,24429,1
sources,100,24396,1
sources,100,24416,1
sources,100,24440,1
sources,100,24428,1
sources,100,24349,1
sources,100,24374,1
sources,100,24479,1
sources,100,24402,1
sources,100,24442,1
sources,100,24409,1
sources,100,24413,1
sources,100,24443,1
sources,100,24398,1
sources,100,24420,1
sources,100,24386,1
sources,100,24439,1
sources,100,24491,1
sources,100,24382,1
sources,100,24334,1
sources,100,109553,1
sources,100,25077,1
sources,100,24586,1
sources,100,24497,1
sources,100,24423,1
sources,100,24331,1
sources,100,24322,1
sources,100,24411,1
sources,100,24328,1
sources,100,24378,1
sources,100,24400,1
sources,100,24374,1
sources,100,24358,1
sources,100,24386,1
sources,100,24422,1
sources,100,24381,1
sources,100,24362,1
sources,100,24285,1
sources,100,24372,1
sources,100,24383,1
sources,100,24394,1
sources,100,24359,1
sources,100,24365,1
sources,100,24294,1
sources,100,24380,1
sources,100,24350,1
sources,100,24373,1
sources,100,24392,1
sources,100,24333,1
sources,100,24371,1
sources,100,114387,1
sources,100,25070,1
sources,100,24594,1
sources,100,24465,1
sources,100,24463,1
sources,100,24411,1
sources,100,24421,1
sources,100,24469,1
sources,100,24427,1
sources,100,24379,1
sources,100,24384,1
sources,100,24396,1
sources,100,24298,1
sources,100,24336,1
sources,100,24395,1
sources,100,24383,1
sources,100,24414,1
sources,100,24387,1
sources,100,24438,1
sources,100,24468,1
sources,100,24426,1
sources,100,24374,1
sources,100,24338,1
sources,100,24405,1
sources,100,24418,1
sources,100,24340,1
sources,100,24363,1
sources,100,24389,1
sources,100,24393,1
sources,100,24403,1
sources,100,107525,1
sources,100,25265,1
sources,100,24730,1
sources,100,24615,1
sources,100,24543,1
sources,100,24541,1
sources,100,24485,1
sources,100,24530,1
sources,100,24486,1
sources,100,24576,1
sources,100,24597,1
sources,100,24527,1
sources,100,24490,1
sources,100,24580,1
sources,100,24515,1
sources,100,24576,1
sources,100,24615,1
sources,100,27937,1
sources,100,24521,1
sources,100,24511,1
sources,100,24582,1
sources,100,24526,1
sources,100,24544,1
sources,100,24531,1
sources,100,24549,1
sources,100,24524,1
sources,100,24455,1
sources,100,24546,1
sources,100,24471,1
sources,100,24570,1
sources,100,104021,1
sources,100,24543,1
sources,100,24233,1
sources,100,24171,1
sources,100,24166,1
sources,100,24149,1
sources,100,24148,1
sources,100,24172,1
sources,100,24152,1
sources,100,24117,1
sources,100,24223,1
sources,100,24117,1
sources,100,24148,1
sources,100,24164,1
sources,100,24208,1
sources,100,24156,1
sources,100,24245,1
sources,100,24120,1
sources,100,24112,1
sources,100,24127,1
sources,100,24185,1
sources,100,24145,1
sources,100,24198,1
sources,100,24179,1
sources,100,24195,1
sources,100,24131,1
sources,100,24145,1
sources,100,24152,1
sources,100,24189,1
sources,100,24191,1
sources,100,128112,1
sources,100,25351,1
sources,100,24871,1
sources,100,24660,1
sources,100,24630,1
sources,100,24666,1
sources,100,24640,1
sources,100,24629,1
sources,100,24662,1
sources,100,24716,1
sources,100,24729,1
sources,100,24636,1
sources,100,24665,1
sources,100,24704,1
sources,100,24656,1
sources,100,24700,1
sources,100,24644,1
sources,100,24730,1
sources,100,24704,1
sources,100,24650,1
sources,100,24757,1
sources,100,24725,1
sources,100,24628,1
sources,100,24682,1
sources,100,24690,1
sources,100,24608,1
sources,100,24691,1
sources,100,24687,1
sources,100,24612,1
sources,100,24695,1
sources,100,95803,1
sources,100,24382,1
sources,100,24068,1
sources,100,24031,1
sources,100,23949,1
sources,100,23925,1
sources,100,23941,1
sources,100,23984,1
sources,100,23938,1
sources,100,23939,1
sources,100,23934,1
sources,100,23931,1
sources,100,23955,1
sources,100,23951,1
sources,100,23959,1
sources,100,23851,1
sources,100,23983,1
sources,100,23884,1
sources,100,23987,1
sources,100,23955,1
sources,100,23922,1
sources,100,23950,1
sources,100,23885,1
sources,100,23869,1
sources,100,23982,1
sources,100,23922,1
sources,100,23788,1
sources,100,23854,1
sources,100,23882,1
sources,100,23931,1
sources,100,127628,2
sources,100,25740,2
sources,100,25060,2
sources,100,25033,2
sources,100,24968,2
sources,100,24965,2
sources,100,24967,2
sources,100,25012,2
sources,100,24968,2
sources,100,24985,2
sources,100,25026,2
sources,100,24966,2
sources,100,25035,2
sources,100,25007,2
sources,100,25000,2
sources,100,25076,2
sources,100,24995,2
sources,100,24967,2
sources,100,24955,2
sources,100,24931,2
sources,100,24959,2
sources,100,24958,2
sources,100,24880,2
sources,100,24981,2
sources,100,25043,2
sources,100,25031,2
sources,100,25036,2
sources,100,25000,2
sources,100,24999,2
sources,100,24983,2
sources,100,161781,1
sources,100,25029,1
sources,100,24773,1
sources,100,24791,1
sources,100,24698,1
sources,100,24682,1
sources,100,24650,1
sources,100,24666,1
sources,100,24744,1
sources,100,24699,1
sources,100,24639,1
sources,100,24717,1
sources,100,24716,1
sources,100,24680,1
sources,100,24668,1
sources,100,24665,1
sources,100,24634,1
sources,100,24821,1
sources,100,24673,1
sources,100,24719,1
sources,100,24598,1
sources,100,24666,1
sources,100,24682,1
sources,100,24668,1
sources,100,24754,1
sources,100,24688,1
sources,100,24662,1
sources,100,24699,1
sources,100,24676,1
sources,100,24653,1
sources,100,183472,1
sources,100,25195,1
sources,100,24572,1
sources,100,24461,1
sources,100,24389,1
sources,100,24390,1
sources,100,24337,1
sources,100,24365,1
sources,100,24388,1
sources,100,24312,1
sources,100,24337,1
sources,100,24297,1
sources,100,24322,1
sources,100,24453,1
sources,100,24299,1
sources,100,24428,1
sources,100,24386,1
sources,100,24396,1
sources,100,24406,1
sources,100,24363,1
sources,100,24340,1
sources,100,24351,1
sources,100,24392,1
sources,100,24396,1
sources,100,24298,1
sources,100,24298,1
sources,100,24283,1
sources,100,24352,1
sources,100,24330,1
sources,100,24351,1
sources,100,141242,1
sources,100,25611,1
sources,100,25093,1
sources,100,25006,1
sources,100,24977,1
sources,100,24970,1
sources,100,24956,1
sources,100,24984,1
sources,100,24977,1
sources,100,24961,1
sources,100,24948,1
sources,100,25017,1
sources,100,24934,1
sources,100,24910,1
sources,100,24968,1
sources,100,24939,1
sources,100,24954,1
sources,100,24879,1
sources,100,25008,1
sources,100,24922,1
sources,100,25026,1
sources,100,24941,1
sources,100,24962,1
sources,100,24940,1
sources,100,24932,1
sources,100,24938,1
sources,100,24988,1
sources,100,24890,1
sources,100,24860,1
sources,100,24946,1
sources,100,153867,1
sources,100,25192,1
sources,100,24803,1
sources,100,24758,1
sources,100,24718,1
sources,100,24668,1
sources,100,24628,1
sources,100,24740,1
sources,100,24736,1
sources,100,24720,1
sources,100,24714,1
sources,100,24685,1
sources,100,24717,1
sources,100,24753,1
sources,100,24673,1
sources,100,24681,1
sources,100,24709,1
sources,100,24729,1
sources,100,24776,1
sources,100,24710,1
sources,100,24743,1
sources,100,24726,1
sources,100,24738,1
sources,100,24676,1
sources,100,24751,1
sources,100,24730,1
sources,100,24709,1
sources,100,24679,1
sources,100,24691,1
sources,100,24644,1
sources,100,114936,1
sources,100,24223,1
sources,100,23783,1
sources,100,23653,1
sources,100,23602,1
sources,100,23599,1
sources,100,264724,1
sources,100,23661,1
sources,100,23590,1
sources,100,23529,1
sources,100,23573,1
sources,100,23553,1
sources,100,23568,1
sources,100,23522,1
sources,100,23512,1
sources,100,23547,1
sources,100,23651,1
sources,100,23633,1
sources,100,23550,1
sources,100,23589,1
sources,100,23528,1
sources,100,23559,1
sources,100,23528,1
sources,100,23557,1
sources,100,23530,1
sources,100,23560,1
sources,100,23560,1
sources,100,23607,1
sources,100,23537,1
sources,100,23566,1
sources,100,114585,2
sources,100,25068,2
sources,100,24555,2
sources,100,24454,2
sources,100,24353,2
sources,100,24358,2
sources,100,24266,2
sources,100,24328,2
sources,100,24295,2
sources,100,24361,2
sources,100,24319,2
sources,100,24341,2
sources,100,24384,2
sources,100,24318,2
sources,100,24374,2
sources,100,24332,2
sources,100,24330,2
sources,100,24369,2
sources,100,24346,2
sources,100,24361,2
sources,100,24330,2
sources,100,24358,2
sources,100,24343,2
sources,100,24342,2
sources,100,24359,2
sources,100,24364,2
sources,100,24256,2
sources,100,24356,2
sources,100,24292,2
sources,100,24309,2
sources,100,121800,1
sources,100,25825,1
sources,100,25070,1
sources,100,24992,1
sources,100,24873,1
sources,100,24848,1
sources,100,24883,1
sources,100,24796,1
sources,100,24789,1
sources,100,24832,1
sources,100,24797,1
sources,100,24794,1
sources,100,24837,1
sources,100,24849,1
sources,100,24813,1
sources,100,24885,1
sources,100,24858,1
sources,100,24843,1
sources,100,24866,1
sources,100,24841,1
sources,100,24796,1
sources,100,24828,1
sources,100,24895,1
sources,100,24802,1
sources,100,24867,1
sources,100,24799,1
sources,100,24814,1
sources,100,24807,1
sources,100,24842,1
sources,100,24791,1
sources,100,102464,1
sources,100,24730,1
sources,100,24452,1
sources,100,24315,1
sources,100,24321,1
sources,100,24330,1
sources,100,24260,1
sources,100,24352,1
sources,100,24273,1
sources,100,24229,1
sources,100,24245,1
sources,100,24260,1
sources,100,24306,1
sources,100,24272,1
sources,100,24252,1
sources,100,24276,1
sources,100,24301,1
sources,100,24275,1
sources,100,24266,1
sources,100,24320,1
sources,100,24288,1
sources,100,24305,1
sources,100,24221,1
sources,100,24274,1
sources,100,24273,1
sources,100,24266,1
sources,100,24305,1
sources,100,24287,1
sources,100,24308,1
sources,100,24283,1
sources,100,113048,1
sources,100,25605,1
sources,100,24962,1
sources,100,24784,1
sources,100,24636,1
sources,100,24573,1
sources,100,24602,1
sources,100,24594,1
sources,100,24550,1
sources,100,24490,1
sources,100,24538,1
sources,100,24602,1
sources,100,24540,1
sources,100,28099,1
sources,100,24522,1
sources,100,24478,1
sources,100,24588,1
sources,100,24531,1
sources,100,24539,1
sources,100,24509,1
sources,100,24582,1
sources,100,24501,1
sources,100,24558,1
sources,100,24578,1
sources,100,24559,1
sources,100,24631,1
sources,100,24521,1
sources,100,24561,1
sources,100,24608,1
sources,100,24609,1
sources,100,115369,1
sources,100,25063,1
sources,100,24593,1
sources,100,24415,1
sources,100,24275,1
sources,100,24406,1
sources,100,24269,1
sources,100,24306,1
sources,100,24269,1
sources,100,24258,1
sources,100,24251,1
sources,100,24281,1
sources,100,24327,1
sources,100,24297,1
sources,100,24320,1
sources,100,24267,1
sources,100,24230,1
sources,100,24278,1
sources,100,24353,1
sources,100,24258,1
sources,100,24236,1
sources,100,24274,1
sources,100,24244,1
sources,100,24199,1
sources,100,24287,1
sources,100,24240,1
sources,100,24256,1
sources,100,24308,1
sources,100,24271,1
sources,100,24282,1
sources,100,100714,1
sources,100,25177,1
sources,100,24937,1
sources,100,24799,1
sources,100,24739,1
sources,100,24794,1
sources,100,24704,1
sources,100,24728,1
sources,100,24772,1
sources,100,24676,1
sources,100,24713,1
sources,100,24709,1
sources,100,24812,1
sources,100,24810,1
sources,100,24731,1
sources,100,24650,1
sources,100,24724,1
sources,100,24717,1
sources,100,24726,1
sources,100,24727,1
sources,100,24673,1
sources,100,24728,1
sources,100,24726,1
sources,100,24700,1
sources,100,24742,1
sources,100,24729,1
sources,100,24717,1
sources,100,24711,1
sources,100,24640,1
sources,100,24713,1
sources,100,101840,1
sources,100,24993,1
sources,100,24607,1
sources,100,24508,1
sources,100,24404,1
sources,100,24446,1
sources,100,24463,1
sources,100,24432,1
sources,100,24433,1
sources,100,24429,1
sources,100,24328,1
sources,100,24359,1
sources,100,24392,1
sources,100,24386,1
sources,100,24479,1
sources,100,24373,1
sources,100,24438,1
sources,100,24436,1
sources,100,24358,1
sources,100,24325,1
sources,100,24540,1
sources,100,24363,1
sources,100,24392,1
sources,100,24391,1
sources,100,24385,1
sources,100,24370,1
sources,100,24386,1
sources,100,24330,1
sources,100,24393,1
sources,100,24366,1
sources,100,95512,1
sources,100,25367,1
sources,100,24356,1
sources,100,24319,1
sources,100,24233,1
sources,100,24253,1
sources,100,24295,1
sources,100,24275,1
sources,100,24260,1
sources,100,24230,1
sources,100,24346,1
sources,100,24205,1
sources,100,24282,1
sources,100,24261,1
sources,100,24300,1
sources,100,24337,1
sources,100,24258,1
sources,100,24124,1
sources,100,24212,1
sources,100,24149,1
sources,100,24252,1
sources,100,24310,1
sources,100,24195,1
sources,100,24169,1
sources,100,24241,1
sources,100,24238,1
sources,100,24223,1
sources,100,24294,1
sources,100,24195,1
sources,100,24223,1
sources,100,91127,1
sources,100,24418,1
sources,100,24064,1
sources,100,24076,1
sources,100,23957,1
sources,100,23968,1
sources,100,23889,1
sources,100,24011,1
sources,100,23940,1
sources,100,23920,1
sources,100,23927,1
sources,100,23945,1
sources,100,23941,1
sources,100,23973,1
sources,100,23888,1
sources,100,23959,1
sources,100,24074,1
sources,100,23939,1
sources,100,23916,1
sources,100,23883,1
sources,100,23931,1
sources,100,23983,1
sources,100,23918,1
sources,100,23903,1
sources,100,23949,1
sources,100,23953,1
sources,100,23876,1
sources,100,23926,1
sources,100,23866,1
sources,100,23908,1
sources,100,106915,1
sources,100,25073,1
sources,100,24548,1
sources,100,24403,1
sources,100,24243,1
sources,100,24229,1
sources,100,24256,1
sources,100,24278,1
sources,100,24240,1
sources,100,24313,1
sources,100,24382,1
sources,100,24339,1
sources,100,24313,1
sources,100,24304,1
sources,100,24292,1
sources,100,24230,1
sources,100,24269,1
sources,100,24303,1
sources,100,24337,1
sources,100,24355,1
sources,100,24326,1
sources,100,24270,1
sources,100,24239,1
sources,100,24312,1
sources,100,24306,1
sources,100,24210,1
sources,100,24301,1
sources,100,24309,1
sources,100,24196,1
sources,100,24232,1
sources,100,96898,1
sources,100,25358,1
sources,100,24853,1
sources,100,24786,1
sources,100,24840,1
sources,100,24695,1
sources,100,24740,1
sources,100,24732,1
sources,100,24745,1
sources,100,24772,1
sources,100,24841,1
sources,100,24676,1
sources,100,24771,1
sources,100,24779,1
sources,100,24732,1
sources,100,24702,1
sources,100,24761,1
sources,100,24767,1
sources,100,24766,1
sources,100,24736,1
sources,100,24785,1
sources,100,24753,1
sources,100,24732,1
sources,100,24675,1
sources,100,24798,1
sources,100,24785,1
sources,100,24807,1
sources,100,24695,1
sources,100,24781,1
sources,100,24719,1
sources,100,96103,4
sources,100,24868,4
sources,100,24378,4
sources,100,24255,4
sources,100,24272,4
sources,100,24199,4
sources,100,24237,4
sources,100,24250,4
sources,100,24225,4
sources,100,24247,4
sources,100,24286,4
sources,100,24208,4
sources,100,24205,4
sources,100,24314,4
sources,100,24258,4
sources,100,24230,4
sources,100,24264,4
sources,100,24218,4
sources,100,24219,4
sources,100,24203,4
sources,100,24231,4
sources,100,24270,4
sources,100,24216,4
sources,100,24181,4
sources,100,24267,4
sources,100,24187,4
sources,100,24286,4
sources,100,24232,4
sources,100,24200,4
sources,100,24245,4
sources,100,105912,1
sources,100,25194,1
sources,100,24500,1
sources,100,24518,1
sources,100,24425,1
sources,100,24377,1
sources,100,24388,1
sources,100,24381,1
sources,100,24368,1
sources,100,24344,1
sources,100,24333,1
sources,100,24350,1
sources,100,24284,1
sources,100,24407,1
sources,100,24384,1
sources,100,116899,1
sources,100,24409,1
sources,100,24435,1
sources,100,24415,1
sources,100,24441,1
sources,100,24401,1
sources,100,24363,1
sources,100,24407,1
sources,100,24301,1
sources,100,24378,1
sources,100,24395,1
sources,100,24355,1
sources,100,24400,1
sources,100,24300,1
sources,100,24384,1
sources,100,134302,1
sources,100,23837,1
sources,100,23444,1
sources,100,23441,1
sources,100,23356,1
sources,100,23377,1
sources,100,23359,1
sources,100,23273,1
sources,100,23359,1
sources,100,23333,1
sources,100,23281,1
sources,100,23305,1
sources,100,23259,1
sources,100,23302,1
sources,100,23240,1
sources,100,23325,1
sources,100,23340,1
sources,100,23360,1
sources,100,23310,1
sources,100,23293,1
sources,100,23212,1
sources,100,23275,1
sources,100,23259,1
sources,100,23208,1
sources,100,23321,1
sources,100,23306,1
sources,100,23226,1
sources,100,23265,1
sources,100,23266,1
sources,100,23281,1
sources,100,127886,1
sources,100,24977,1
sources,100,24371,1
sources,100,24372,1
sources,100,24308,1
sources,100,24212,1
sources,100,24255,1
sources,100,24265,1
sources,100,24232,1
sources,100,24316,1
sources,100,24218,1
sources,100,24206,1
sources,100,24238,1
sources,100,24261,1
sources,100,24290,1
sources,100,24179,1
sources,100,24309,1
sources,100,24245,1
sources,100,24242,1
sources,100,24238,1
sources,100,24272,1
sources,100,24238,1
sources,100,24303,1
sources,100,24169,1
sources,100,24239,1
sources,100,24205,1
sources,100,24154,1
sources,100,24217,1
sources,100,24237,1
sources,100,24242,1
sources,100,94073,1
sources,100,24718,1
sources,100,24142,1
sources,100,24113,1
sources,100,24028,1
sources,100,24027,1
sources,100,24063,1
sources,100,23915,1
sources,100,24022,1
sources,100,23981,1
sources,100,23968,1
sources,100,24012,1
sources,100,23983,1
sources,100,23987,1
sources,100,23994,1
sources,100,24004,1
sources,100,23970,1
sources,100,24018,1
sources,100,23991,1
sources,100,24003,1
sources,100,23946,1
sources,100,24005,1
sources,100,23943,1
sources,100,24017,1
sources,100,23952,1
sources,100,23921,1
sources,100,24025,1
sources,100,23931,1
sources,100,23990,1
sources,100,24018,1
sources,100,85226,1
sources,100,24777,1
sources,100,24409,1
sources,100,24401,1
sources,100,24321,1
sources,100,24311,1
sources,100,24207,1
sources,100,24278,1
sources,100,24254,1
sources,100,24242,1
sources,100,24234,1
sources,100,24254,1
sources,100,24254,1
sources,100,24235,1
sources,100,24206,1
sources,100,24343,1
sources,100,24238,1
sources,100,24373,1
sources,100,24194,1
sources,100,24268,1
sources,100,24235,1
sources,100,24249,1
sources,100,24341,1
sources,100,24237,1
sources,100,24211,1
sources,100,24170,1
sources,100,24254,1
sources,100,24251,1
sources,100,24303,1
sources,100,24279,1
sources,100,119297,1
sources,100,24792,1
sources,100,24340,1
sources,100,24181,1
sources,100,24101,1
sources,100,24168,1
sources,100,24058,1
sources,100,24110,1
sources,100,24175,1
sources,100,24054,1
sources,100,24051,1
sources,100,24131,1
sources,100,24115,1
sources,100,24081,1
sources,100,24018,1
sources,100,24154,1
sources,100,24112,1
sources,100,24138,1
sources,100,24185,1
sources,100,24180,1
