genomic.fna,23,25575,0
genomic.fna,100000,306158,1
genomic.fna,100000,292339,1
genomic.fna,100000,293670,1
genomic.fna,100000,295807,1
genomic.fna,100000,298489,1
genomic.fna,100000,305333,1
genomic.fna,100000,302055,1
genomic.fna,100000,314936,1
genomic.fna,100000,317739,1
genomic.fna,100000,96602884,1770373
genomic.fna,100000,297269,1
genomic.fna,100000,294262,1
genomic.fna,100000,305239,1
genomic.fna,100000,308097,1
genomic.fna,100000,306536,1
genomic.fna,100000,312048,1
genomic.fna,100000,101122521,1770374
genomic.fna,100000,310438,1
genomic.fna,100000,323641,1
genomic.fna,100000,322875,1
genomic.fna,100000,316308,1
genomic.fna,100000,325310,1
genomic.fna,100000,322065,1
genomic.fna,100000,306941,1
genomic.fna,100000,320126,1
genomic.fna,100000,322634,1
genomic.fna,100000,321662,1
genomic.fna,100000,315589,1
genomic.fna,100000,297228,1
genomic.fna,100000,304227,1
genomic.fna,1000000,2827316,1
genomic.fna,1000000,2829212,1
genomic.fna,1000000,2715108,1
genomic.fna,1000000,2822842,1
genomic.fna,1000000,2817933,1
genomic.fna,1000000,2754189,1
genomic.fna,1000000,2816852,1
genomic.fna,1000000,2833795,1
genomic.fna,1000000,2826586,1
genomic.fna,1000000,2811405,1
genomic.fna,1000000,2817449,1
genomic.fna,1000000,2825239,1
genomic.fna,1000000,2817458,1
genomic.fna,1000000,3127847,1
genomic.fna,1000000,2792281,1
genomic.fna,1000000,2820728,1
genomic.fna,1000000,2834590,1
genomic.fna,1000000,2778067,1
genomic.fna,1000000,2825074,1
genomic.fna,1000000,2715141,1
genomic.fna,1000000,2813715,1
genomic.fna,1000000,2831399,1
genomic.fna,1000000,2814218,1
genomic.fna,1000000,2811426,1
genomic.fna,1000000,2738635,1
genomic.fna,1000000,2737037,1
genomic.fna,1000000,2808992,1
genomic.fna,1000000,2844298,1
genomic.fna,1000000,2882140,1
genomic.fna,1000000,2826653,1
