archivo_original,tamano_patron,tiempo_busqueda_ns,ocurrencias
sources,100000,244423,1
sources,100000,244377,1
sources,100000,244571,1
sources,100000,244493,1
sources,100000,244240,1
sources,100000,258616,1
sources,100000,260670,1
sources,100000,244646,1
sources,100000,243971,1
sources,100000,243791,1
sources,100000,244052,1
sources,100000,244160,1
sources,100000,244131,1
sources,100000,244282,1
sources,100000,243761,1
sources,100000,244030,1
sources,100000,244070,1
sources,100000,243971,1
sources,100000,244044,1
sources,100000,243683,1
sources,100000,244069,1
sources,100000,249365,1
sources,100000,243990,1
sources,100000,244277,1
sources,100000,243972,1
sources,100000,243791,1
sources,100000,244064,1
sources,100000,243990,1
sources,100000,244078,1
sources,100000,243994,1
sources,100000,244132,1
sources,100000,243885,1
sources,100000,244050,1
sources,100000,244108,1
sources,100000,244194,1
sources,100000,244168,1
sources,100000,259512,1
sources,100000,247417,1
sources,100000,244499,1
sources,100000,244275,1
sources,100000,244243,1
sources,100000,244020,1
sources,100000,244198,1
sources,100000,244153,1
sources,100000,244321,1
sources,100000,244280,1
sources,100000,244249,1
sources,100000,244022,1
sources,100000,244048,1
sources,100000,243935,1
sources,100000,244230,1
sources,100000,244419,1
sources,100000,244125,1
sources,100000,244068,1
sources,100000,248503,1
sources,100000,244453,1
sources,100000,244134,1
sources,100000,244456,1
sources,100000,243956,1
sources,100000,244175,1
sources,100000,244402,1
sources,100000,244543,1
sources,100000,243890,1
sources,100000,244136,1
sources,100000,244174,1
sources,100000,244268,1
sources,100000,256692,1
sources,100000,243945,1
sources,100000,244037,1
sources,100000,244067,1
sources,100000,257477,1
sources,100000,243649,1
sources,100000,243798,1
sources,100000,243681,1
sources,100000,243951,1
sources,100000,243928,1
sources,100000,243600,1
sources,100000,243896,1
sources,100000,243923,1
sources,100000,243588,1
sources,100000,244137,1
sources,100000,243821,1
sources,100000,243620,1
sources,100000,243721,1
sources,100000,243964,1
sources,100000,243785,1
sources,100000,248617,1
sources,100000,243563,1
sources,100000,243704,1
sources,100000,244182,1
sources,100000,243698,1
sources,100000,243884,1
sources,100000,243781,1
sources,100000,243892,1
sources,100000,243597,1
sources,100000,243704,1
sources,100000,261872,1
sources,100000,244208,1
sources,100000,243750,1
sources,100000,243960,1
sources,100000,243778,1
sources,100000,243853,1
sources,100000,249243,1
sources,100000,243975,1
sources,100000,243902,1
sources,100000,243886,1
sources,100000,243703,1
sources,100000,251687,1
sources,100000,258561,1
sources,100000,258574,1
sources,100000,258570,1
sources,100000,258767,1
sources,100000,258584,1
sources,100000,258833,1
sources,100000,258790,1
sources,100000,258750,1
sources,100000,258651,1
sources,100000,258893,1
sources,100000,258525,1
sources,100000,258610,1
sources,100000,258673,1
sources,100000,258904,1
sources,100000,258439,1
sources,100000,258825,1
sources,100000,258518,1
sources,100000,258298,1
sources,100000,273492,1
sources,100000,258764,1
sources,100000,258794,1
sources,100000,258903,1
sources,100000,258451,1
sources,100000,258391,1
sources,100000,258715,1
sources,100000,271688,1
sources,100000,258879,1
sources,100000,258376,1
sources,100000,258675,1
sources,100000,258426,1
sources,100000,258758,1
sources,100000,258432,1
sources,100000,258858,1
sources,100000,258459,1
sources,100000,258455,1
sources,100000,258536,1
sources,100000,258730,1
sources,100000,257340,1
sources,100000,245266,1
sources,100000,243584,1
sources,100000,249257,1
sources,100000,243673,1
sources,100000,243843,1
sources,100000,243600,1
sources,100000,243649,1
sources,100000,243941,1
sources,100000,243878,1
sources,100000,243592,1
sources,100000,264226,1
sources,100000,243944,1
sources,100000,244175,1
sources,100000,243906,1
sources,100000,243622,1
sources,100000,243573,1
sources,100000,243620,1
sources,100000,243631,1
sources,100000,247483,1
sources,100000,243864,1
sources,100000,243854,1
sources,100000,243604,1
sources,100000,243658,1
sources,100000,243993,1
sources,100000,244110,1
sources,100000,243620,1
sources,100000,243561,1
sources,100000,244078,1
sources,100000,243968,1
sources,100000,243838,1
sources,100000,243708,1
sources,100000,243545,1
sources,100000,243906,1
sources,100000,243707,1
sources,100000,247090,1
sources,100000,243623,1
sources,100000,243906,1
sources,100000,243877,1
sources,100000,243697,1
sources,100000,243913,1
sources,100000,259686,1
sources,100000,243963,1
sources,100000,243730,1
sources,100000,244127,1
sources,100000,244046,1
sources,100000,243943,1
sources,100000,243894,1
sources,100000,243686,1
sources,100000,243681,1
sources,100000,244064,1
sources,100000,243508,1
sources,100000,258184,1
sources,100000,243682,1
sources,100000,243646,1
sources,100000,243819,1
sources,100000,243989,1
sources,100000,243511,1
sources,100000,243828,1
sources,100000,243949,1
sources,100000,243959,1
sources,100000,243586,1
sources,100000,243856,1
sources,100000,244058,1
sources,100000,244034,1
sources,100000,244078,1
sources,100000,243779,1
sources,100000,243434,1
sources,100000,248173,1
sources,100000,243532,1
sources,100000,243929,1
sources,100000,262161,1
sources,100000,243620,1
sources,100000,243846,1
sources,100000,243774,1
sources,100000,243973,1
sources,100000,243876,1
sources,100000,243506,1
sources,100000,243613,1
sources,100000,243518,1
sources,100000,243488,1
sources,100000,243643,1
sources,100000,243919,1
sources,100000,243818,1
sources,100000,247056,1
sources,100000,243661,1
sources,100000,243965,1
sources,100000,243722,1
sources,100000,243905,1
sources,100000,243449,1
sources,100000,243535,1
sources,100000,243714,1
sources,100000,243443,1
sources,100000,243866,1
sources,100000,244006,1
sources,100000,243551,1
sources,100000,243488,1
sources,100000,243883,1
sources,100000,243650,1
sources,100000,243840,1
sources,100000,257315,1
sources,100000,289412,1
sources,100000,244521,1
sources,100000,244025,1
sources,100000,244260,1
sources,100000,244365,1
sources,100000,244380,1
sources,100000,243849,1
sources,100000,243838,1
sources,100000,243956,1
sources,100000,243763,1
sources,100000,244252,1
sources,100000,243803,1
sources,100000,244303,1
sources,100000,244101,1
sources,100000,243725,1
sources,100000,249784,1
sources,100000,244098,1
sources,100000,244132,1
sources,100000,243736,1
sources,100000,244101,1
sources,100000,244153,1
sources,100000,243844,1
sources,100000,244198,1
sources,100000,244043,1
sources,100000,244060,1
sources,100000,244288,1
sources,100000,244221,1
sources,100000,244269,1
sources,100000,244089,1
sources,100000,244235,1
sources,100000,140233,0
sources,100000,127530,0
sources,100000,127611,0
sources,100000,131744,0
sources,100000,127434,0
sources,100000,127414,0
sources,100000,127417,0
sources,100000,127546,0
sources,100000,127675,0
sources,100000,127510,0
sources,100000,127375,0
sources,100000,127429,0
sources,100000,127621,0
sources,100000,127395,0
sources,100000,127579,0
sources,100000,127540,0
sources,100000,127541,0
sources,100000,127468,0
sources,100000,127359,0
sources,100000,127379,0
sources,100000,127559,0
sources,100000,127590,0
sources,100000,127501,0
sources,100000,127489,0
sources,100000,127621,0
sources,100000,127571,0
sources,100000,127530,0
sources,100000,127686,0
sources,100000,127630,0
sources,100000,127507,0
sources,100000,262322,1
sources,100000,244504,1
sources,100000,244243,1
sources,100000,244413,1
sources,100000,244102,1
sources,100000,244057,1
sources,100000,243955,1
sources,100000,243920,1
sources,100000,244155,1
sources,100000,243896,1
sources,100000,244139,1
sources,100000,243892,1
sources,100000,243992,1
sources,100000,243931,1
sources,100000,244122,1
sources,100000,243900,1
sources,100000,244115,1
sources,100000,243879,1
sources,100000,255512,1
sources,100000,244156,1
sources,100000,244228,1
sources,100000,244337,1
sources,100000,244263,1
sources,100000,244026,1
sources,100000,244012,1
sources,100000,243978,1
sources,100000,244094,1
sources,100000,244288,1
sources,100000,244161,1
sources,100000,244216,1
sources,100000,263701,1
sources,100000,244506,1
sources,100000,244533,1
sources,100000,244622,1
sources,100000,248344,1
sources,100000,244432,1
sources,100000,244157,1
sources,100000,244345,1
sources,100000,244098,1
sources,100000,244471,1
sources,100000,244453,1
sources,100000,244071,1
sources,100000,244097,1
sources,100000,244377,1
sources,100000,244018,1
sources,100000,244291,1
sources,100000,244631,1
sources,100000,244183,1
sources,100000,244183,1
sources,100000,244026,1
sources,100000,247903,1
sources,100000,244335,1
sources,100000,244343,1
sources,100000,244375,1
sources,100000,244379,1
sources,100000,244379,1
sources,100000,244428,1
sources,100000,244477,1
sources,100000,244376,1
sources,100000,244429,1
sources,100000,258092,1
sources,100000,243799,1
sources,100000,243724,1
sources,100000,243662,1
sources,100000,243996,1
sources,100000,244123,1
sources,100000,248527,1
sources,100000,244021,1
sources,100000,243823,1
sources,100000,243986,1
sources,100000,243634,1
sources,100000,243950,1
sources,100000,243971,1
sources,100000,243900,1
sources,100000,244054,1
sources,100000,243632,1
sources,100000,244118,1
sources,100000,243944,1
sources,100000,243646,1
sources,100000,243698,1
sources,100000,244026,1
sources,100000,243731,1
sources,100000,253843,1
sources,100000,243945,1
sources,100000,243625,1
sources,100000,244125,1
sources,100000,243803,1
sources,100000,243931,1
sources,100000,243930,1
sources,100000,243868,1
sources,100000,256934,1
sources,100000,244190,1
sources,100000,243916,1
sources,100000,243986,1
sources,100000,244116,1
sources,100000,243632,1
sources,100000,243959,1
sources,100000,243892,1
sources,100000,247846,1
sources,100000,243949,1
sources,100000,243684,1
sources,100000,244192,1
sources,100000,243695,1
sources,100000,244007,1
sources,100000,243921,1
sources,100000,243971,1
sources,100000,243648,1
sources,100000,243930,1
sources,100000,244034,1
sources,100000,244258,1
sources,100000,243673,1
sources,100000,244000,1
sources,100000,244065,1
sources,100000,244203,1
sources,100000,243922,1
sources,100000,249150,1
sources,100000,243683,1
sources,100000,244009,1
sources,100000,244117,1
sources,100000,243926,1
sources,100000,255790,1
sources,100000,243956,1
sources,100000,244340,1
sources,100000,244194,1
sources,100000,243922,1
sources,100000,244153,1
sources,100000,244103,1
sources,100000,244098,1
sources,100000,244234,1
sources,100000,243858,1
sources,100000,243904,1
sources,100000,248133,1
sources,100000,244204,1
sources,100000,244162,1
sources,100000,244202,1
sources,100000,244023,1
sources,100000,244100,1
sources,100000,244248,1
sources,100000,243992,1
sources,100000,243923,1
sources,100000,244269,1
sources,100000,243989,1
sources,100000,244184,1
sources,100000,244273,1
sources,100000,244166,1
sources,100000,244122,1
sources,100000,244064,1
sources,100000,257464,1
sources,100000,244073,1
sources,100000,243885,1
sources,100000,262567,1
sources,100000,243648,1
sources,100000,243864,1
sources,100000,243939,1
sources,100000,244078,1
sources,100000,243889,1
sources,100000,243703,1
sources,100000,243880,1
sources,100000,243963,1
sources,100000,243834,1
sources,100000,243593,1
sources,100000,243584,1
sources,100000,243621,1
sources,100000,248092,1
sources,100000,243864,1
sources,100000,243867,1
sources,100000,243843,1
sources,100000,243826,1
sources,100000,244083,1
sources,100000,244205,1
sources,100000,243899,1
sources,100000,243911,1
sources,100000,244082,1
sources,100000,243653,1
sources,100000,243947,1
sources,100000,243987,1
sources,100000,243950,1
sources,100000,243715,1
sources,100000,243985,1
sources,100000,246872,1
sources,100000,258976,1
sources,100000,243598,1
sources,100000,243839,1
sources,100000,243876,1
sources,100000,243560,1
sources,100000,243697,1
sources,100000,243903,1
sources,100000,244021,1
sources,100000,243914,1
sources,100000,243771,1
sources,100000,243528,1
sources,100000,243518,1
sources,100000,244149,1
sources,100000,243556,1
sources,100000,243748,1
sources,100000,247342,1
sources,100000,244061,1
sources,100000,243815,1
sources,100000,243792,1
sources,100000,243592,1
sources,100000,244012,1
sources,100000,243522,1
sources,100000,243782,1
sources,100000,243537,1
sources,100000,243927,1
sources,100000,243937,1
sources,100000,243786,1
sources,100000,243791,1
sources,100000,243881,1
sources,100000,243874,1
sources,100000,265240,1
sources,100000,263509,1
sources,100000,243767,1
sources,100000,243891,1
sources,100000,244138,1
sources,100000,244041,1
sources,100000,243722,1
sources,100000,243891,1
sources,100000,244315,1
sources,100000,243649,1
sources,100000,243585,1
sources,100000,243768,1
sources,100000,244148,1
sources,100000,243754,1
sources,100000,244084,1
sources,100000,243589,1
sources,100000,243841,1
sources,100000,243815,1
sources,100000,247544,1
sources,100000,243827,1
sources,100000,244053,1
sources,100000,243820,1
sources,100000,243811,1
sources,100000,243905,1
sources,100000,243527,1
sources,100000,243672,1
sources,100000,243651,1
sources,100000,244031,1
sources,100000,243548,1
sources,100000,243882,1
sources,100000,264130,1
sources,100000,244221,1
sources,100000,243996,1
sources,100000,244130,1
sources,100000,246658,1
sources,100000,244088,1
sources,100000,243827,1
sources,100000,243963,1
sources,100000,244173,1
sources,100000,243898,1
sources,100000,244104,1
sources,100000,244057,1
sources,100000,243769,1
sources,100000,244088,1
sources,100000,243916,1
sources,100000,244199,1
sources,100000,244031,1
sources,100000,243922,1
sources,100000,243784,1
sources,100000,243676,1
sources,100000,248381,1
sources,100000,243884,1
sources,100000,244050,1
sources,100000,244108,1
sources,100000,244027,1
sources,100000,243964,1
sources,100000,244048,1
sources,100000,243925,1
sources,100000,243861,1
sources,100000,244012,1
sources,100000,262065,1
sources,100000,243807,1
sources,100000,243719,1
sources,100000,244021,1
sources,100000,243665,1
sources,100000,243993,1
sources,100000,257052,1
sources,100000,243828,1
sources,100000,243638,1
sources,100000,244243,1
sources,100000,243828,1
sources,100000,243590,1
sources,100000,243833,1
sources,100000,243860,1
sources,100000,243942,1
sources,100000,244003,1
sources,100000,243522,1
sources,100000,243910,1
sources,100000,243953,1
sources,100000,243936,1
sources,100000,243663,1
sources,100000,243887,1
sources,100000,248656,1
sources,100000,243682,1
sources,100000,243662,1
sources,100000,244087,1
sources,100000,243745,1
sources,100000,243589,1
sources,100000,243687,1
sources,100000,244146,1
sources,100000,81837,0
sources,100000,77597,0
sources,100000,77141,0
sources,100000,77213,0
sources,100000,77169,0
sources,100000,77138,0
sources,100000,77252,0
sources,100000,77315,0
sources,100000,77179,0
sources,100000,77423,0
sources,100000,77226,0
sources,100000,77319,0
sources,100000,77133,0
sources,100000,77326,0
sources,100000,77333,0
sources,100000,77343,0
sources,100000,77238,0
sources,100000,77364,0
sources,100000,77303,0
sources,100000,77336,0
sources,100000,77211,0
sources,100000,77198,0
sources,100000,77161,0
sources,100000,77304,0
sources,100000,77338,0
sources,100000,77330,0
sources,100000,77231,0
sources,100000,80765,0
sources,100000,77349,0
sources,100000,77209,0
sources,100000,266161,1
sources,100000,244501,1
sources,100000,244246,1
sources,100000,244489,1
sources,100000,244270,1
sources,100000,244172,1
sources,100000,244135,1
sources,100000,244021,1
sources,100000,244512,1
sources,100000,244359,1
sources,100000,244522,1
sources,100000,244083,1
sources,100000,244351,1
sources,100000,244040,1
sources,100000,244480,1
sources,100000,248426,1
sources,100000,244588,1
sources,100000,244379,1
sources,100000,244425,1
sources,100000,244461,1
sources,100000,244049,1
sources,100000,243976,1
sources,100000,244099,1
sources,100000,244151,1
sources,100000,244234,1
sources,100000,244357,1
sources,100000,244221,1
sources,100000,243999,1
sources,100000,244102,1
sources,100000,244345,1
sources,100000,264201,1
sources,100000,257240,1
sources,100000,243962,1
sources,100000,244152,1
sources,100000,243852,1
sources,100000,244191,1
sources,100000,244190,1
sources,100000,244208,1
sources,100000,244091,1
sources,100000,243929,1
sources,100000,244132,1
sources,100000,244309,1
sources,100000,244243,1
sources,100000,244188,1
sources,100000,243817,1
sources,100000,244375,1
sources,100000,244174,1
sources,100000,247919,1
sources,100000,244373,1
sources,100000,244026,1
sources,100000,244153,1
sources,100000,244060,1
sources,100000,244275,1
sources,100000,243978,1
sources,100000,243927,1
sources,100000,244099,1
sources,100000,244291,1
sources,100000,244106,1
sources,100000,244043,1
sources,100000,243838,1
sources,100000,264354,1
sources,100000,244051,1
sources,100000,244200,1
sources,100000,247739,1
sources,100000,244193,1
sources,100000,244087,1
sources,100000,244208,1
sources,100000,243840,1
sources,100000,244067,1
sources,100000,244276,1
sources,100000,243791,1
sources,100000,244255,1
sources,100000,244344,1
sources,100000,244102,1
sources,100000,243946,1
sources,100000,243864,1
sources,100000,244076,1
sources,100000,243900,1
sources,100000,244214,1
sources,100000,247767,1
sources,100000,243743,1
sources,100000,244119,1
sources,100000,244155,1
sources,100000,243804,1
sources,100000,244056,1
sources,100000,244107,1
sources,100000,244243,1
sources,100000,244140,1
sources,100000,244078,1
sources,100000,244145,1
sources,100000,260363,1
sources,100000,243815,1
sources,100000,244112,1
sources,100000,243917,1
sources,100000,244068,1
sources,100000,243863,1
sources,100000,256925,1
sources,100000,243937,1
sources,100000,244108,1
sources,100000,243825,1
sources,100000,244019,1
sources,100000,244026,1
sources,100000,243906,1
sources,100000,243919,1
sources,100000,244041,1
sources,100000,243544,1
sources,100000,243851,1
sources,100000,243745,1
sources,100000,244104,1
sources,100000,244432,1
sources,100000,243531,1
sources,100000,243555,1
sources,100000,248506,1
sources,100000,243690,1
sources,100000,243614,1
sources,100000,243899,1
sources,100000,243871,1
sources,100000,244016,1
sources,100000,243519,1
sources,100000,243562,1
sources,100000,253906,1
sources,100000,246246,1
sources,100000,245897,1
sources,100000,246157,1
sources,100000,245959,1
sources,100000,245839,1
sources,100000,245762,1
sources,100000,246185,1
sources,100000,248895,1
sources,100000,246131,1
sources,100000,245947,1
sources,100000,246194,1
sources,100000,246105,1
sources,100000,246172,1
sources,100000,245885,1
sources,100000,246082,1
sources,100000,246140,1
sources,100000,246241,1
sources,100000,246235,1
sources,100000,245758,1
sources,100000,245980,1
sources,100000,245811,1
sources,100000,246143,1
sources,100000,245937,1
sources,100000,252491,1
sources,100000,245863,1
sources,100000,245736,1
sources,100000,246301,1
sources,100000,245925,1
sources,100000,245752,1
sources,100000,269829,1
sources,100000,244822,1
sources,100000,244099,1
sources,100000,244151,1
sources,100000,243999,1
sources,100000,244208,1
sources,100000,244012,1
sources,100000,244367,1
sources,100000,244264,1
sources,100000,244330,1
sources,100000,260857,1
sources,100000,244390,1
sources,100000,244112,1
sources,100000,244289,1
sources,100000,244383,1
sources,100000,244473,1
sources,100000,244565,1
sources,100000,244523,1
sources,100000,244119,1
sources,100000,244365,1
sources,100000,244134,1
sources,100000,244490,1
sources,100000,244143,1
sources,100000,244261,1
sources,100000,244363,1
sources,100000,244430,1
sources,100000,247747,1
sources,100000,244316,1
sources,100000,244048,1
sources,100000,244423,1
sources,100000,269812,1
sources,100000,252087,1
sources,100000,252147,1
sources,100000,252071,1
sources,100000,251964,1
sources,100000,252187,1
sources,100000,252266,1
sources,100000,252274,1
sources,100000,251873,1
sources,100000,252094,1
sources,100000,252110,1
sources,100000,252140,1
sources,100000,256060,1
sources,100000,252125,1
sources,100000,251830,1
sources,100000,252076,1
sources,100000,252236,1
sources,100000,251977,1
sources,100000,251943,1
sources,100000,251870,1
sources,100000,252285,1
sources,100000,252119,1
sources,100000,251872,1
sources,100000,252118,1
sources,100000,252156,1
sources,100000,251823,1
sources,100000,252174,1
sources,100000,256033,1
sources,100000,252116,1
sources,100000,252031,1
sources,100000,258493,1
sources,100000,244131,1
sources,100000,243932,1
sources,100000,244000,1
sources,100000,243634,1
sources,100000,244121,1
sources,100000,243495,1
sources,100000,243851,1
sources,100000,243860,1
sources,100000,243727,1
sources,100000,244184,1
sources,100000,243925,1
sources,100000,243794,1
sources,100000,258021,1
sources,100000,243587,1
sources,100000,243656,1
sources,100000,243654,1
sources,100000,243932,1
sources,100000,243525,1
sources,100000,243623,1
sources,100000,243931,1
sources,100000,243709,1
sources,100000,243803,1
sources,100000,243439,1
sources,100000,243847,1
sources,100000,243755,1
sources,100000,243689,1
sources,100000,243426,1
sources,100000,243839,1
sources,100000,243774,1
sources,100000,261932,1
sources,100000,244366,1
sources,100000,243813,1
sources,100000,243650,1
sources,100000,243664,1
sources,100000,244167,1
sources,100000,244066,1
sources,100000,244055,1
sources,100000,243791,1
sources,100000,244162,1
sources,100000,243884,1
sources,100000,243980,1
sources,100000,243742,1
sources,100000,244070,1
sources,100000,243752,1
sources,100000,243950,1
sources,100000,247745,1
sources,100000,243995,1
sources,100000,243618,1
sources,100000,244263,1
sources,100000,244039,1
sources,100000,243872,1
sources,100000,243952,1
sources,100000,244032,1
sources,100000,243739,1
sources,100000,243984,1
sources,100000,243931,1
sources,100000,243927,1
sources,100000,243705,1
sources,100000,243910,1
sources,100000,263732,1
sources,100000,244283,1
sources,100000,247722,1
sources,100000,244370,1
sources,100000,244019,1
sources,100000,244222,1
sources,100000,243843,1
sources,100000,243924,1
sources,100000,244264,1
sources,100000,243889,1
sources,100000,243774,1
sources,100000,244030,1
sources,100000,243742,1
sources,100000,243908,1
sources,100000,243927,1
sources,100000,243912,1
sources,100000,244178,1
sources,100000,244039,1
sources,100000,256730,1
sources,100000,244282,1
sources,100000,243912,1
sources,100000,243781,1
sources,100000,244109,1
sources,100000,243857,1
sources,100000,243753,1
sources,100000,243787,1
sources,100000,243777,1
sources,100000,244076,1
sources,100000,243977,1
sources,100000,244080,1
sources,100000,259140,1
sources,100000,244317,1
sources,100000,244798,1
sources,100000,244393,1
sources,100000,247583,1
sources,100000,244430,1
sources,100000,243989,1
sources,100000,243979,1
sources,100000,244088,1
sources,100000,244215,1
sources,100000,243995,1
sources,100000,244466,1
sources,100000,243974,1
sources,100000,244086,1
sources,100000,244468,1
sources,100000,244428,1
sources,100000,244574,1
sources,100000,244445,1
sources,100000,244144,1
sources,100000,244368,1
sources,100000,247413,1
sources,100000,244035,1
sources,100000,244334,1
sources,100000,244094,1
sources,100000,244106,1
sources,100000,244371,1
sources,100000,244309,1
sources,100000,244411,1
sources,100000,244376,1
sources,100000,244366,1
sources,100000,267410,1
sources,100000,244533,1
sources,100000,244245,1
sources,100000,243962,1
sources,100000,243762,1
sources,100000,244108,1
sources,100000,248180,1
sources,100000,244035,1
sources,100000,244115,1
sources,100000,243916,1
sources,100000,243869,1
sources,100000,243836,1
sources,100000,243982,1
sources,100000,243825,1
sources,100000,244091,1
sources,100000,244004,1
sources,100000,243974,1
sources,100000,244042,1
sources,100000,243784,1
sources,100000,244068,1
sources,100000,243923,1
sources,100000,243982,1
sources,100000,243931,1
sources,100000,249537,1
sources,100000,243987,1
sources,100000,243807,1
sources,100000,243864,1
sources,100000,243982,1
sources,100000,243927,1
sources,100000,243999,1
sources,100000,263820,1
sources,100000,244947,1
sources,100000,244106,1
sources,100000,244376,1
sources,100000,243911,1
sources,100000,244223,1
sources,100000,243994,1
sources,100000,244270,1
sources,100000,243873,1
sources,100000,257374,1
sources,100000,244183,1
sources,100000,244240,1
sources,100000,244179,1
sources,100000,243834,1
sources,100000,244172,1
sources,100000,243995,1
sources,100000,243864,1
sources,100000,243902,1
sources,100000,244181,1
sources,100000,244303,1
sources,100000,244208,1
sources,100000,243866,1
sources,100000,244188,1
sources,100000,243893,1
sources,100000,244236,1
sources,100000,250071,1
sources,100000,244320,1
sources,100000,243904,1
sources,100000,244161,1
sources,100000,244254,1
sources,100000,266570,1
sources,100000,244650,1
sources,100000,244004,1
sources,100000,244085,1
sources,100000,244093,1
sources,100000,243609,1
sources,100000,244258,1
sources,100000,243905,1
sources,100000,243649,1
sources,100000,244114,1
sources,100000,243919,1
sources,100000,257317,1
sources,100000,244143,1
sources,100000,243882,1
sources,100000,243939,1
sources,100000,243615,1
sources,100000,244045,1
sources,100000,243944,1
sources,100000,243873,1
sources,100000,243959,1
sources,100000,244185,1
sources,100000,243903,1
sources,100000,243630,1
sources,100000,243600,1
sources,100000,243896,1
sources,100000,243929,1
sources,100000,243793,1
sources,100000,247260,1
sources,100000,243662,1
sources,100000,243628,1
sources,100000,263505,1
sources,100000,244616,1
sources,100000,244480,1
sources,100000,244323,1
sources,100000,244158,1
sources,100000,244255,1
sources,100000,244632,1
sources,100000,244249,1
sources,100000,244622,1
sources,100000,244266,1
sources,100000,244578,1
sources,100000,244303,1
sources,100000,244143,1
sources,100000,248188,1
sources,100000,244613,1
sources,100000,244243,1
sources,100000,244448,1
sources,100000,244253,1
sources,100000,244367,1
sources,100000,244966,1
sources,100000,244465,1
sources,100000,244178,1
sources,100000,244198,1
sources,100000,244468,1
sources,100000,244454,1
sources,100000,244746,1
sources,100000,244357,1
sources,100000,244120,1
sources,100000,244537,1
sources,100000,250238,1
sources,100000,280740,1
sources,100000,244314,1
sources,100000,244222,1
sources,100000,244209,1
sources,100000,244311,1
sources,100000,244073,1
sources,100000,244418,1
sources,100000,243972,1
sources,100000,244276,1
sources,100000,244255,1
sources,100000,244279,1
sources,100000,244207,1
sources,100000,244115,1
sources,100000,244022,1
sources,100000,244081,1
sources,100000,257398,1
sources,100000,244353,1
sources,100000,243901,1
sources,100000,244307,1
sources,100000,244447,1
sources,100000,244190,1
sources,100000,244267,1
sources,100000,243950,1
sources,100000,244351,1
sources,100000,244361,1
sources,100000,244000,1
sources,100000,244081,1
sources,100000,244474,1
sources,100000,244146,1
sources,100000,243908,1
sources,100000,267273,1
sources,100000,249762,1
sources,100000,245603,1
sources,100000,245763,1
sources,100000,245617,1
sources,100000,245439,1
sources,100000,245520,1
sources,100000,245400,1
sources,100000,245693,1
sources,100000,245282,1
sources,100000,245321,1
sources,100000,245279,1
sources,100000,245745,1
sources,100000,245628,1
sources,100000,245447,1
sources,100000,245357,1
sources,100000,245296,1
sources,100000,249730,1
sources,100000,245783,1
sources,100000,245683,1
sources,100000,245669,1
sources,100000,245327,1
sources,100000,245620,1
sources,100000,245701,1
sources,100000,245810,1
sources,100000,245402,1
sources,100000,245315,1
sources,100000,245278,1
sources,100000,245568,1
sources,100000,245360,1
sources,100000,115558,0
sources,100000,105158,0
sources,100000,104915,0
sources,100000,104867,0
sources,100000,104647,0
sources,100000,104839,0
sources,100000,104721,0
sources,100000,104650,0
sources,100000,104758,0
sources,100000,108575,0
sources,100000,104814,0
sources,100000,104773,0
sources,100000,104641,0
sources,100000,104596,0
sources,100000,104587,0
sources,100000,104623,0
sources,100000,104759,0
sources,100000,104757,0
sources,100000,104673,0
sources,100000,104582,0
sources,100000,104721,0
sources,100000,104788,0
sources,100000,104716,0
sources,100000,104630,0
sources,100000,104618,0
sources,100000,104690,0
sources,100000,104628,0
sources,100000,104619,0
sources,100000,104718,0
sources,100000,104654,0
sources,100000,262579,1
sources,100000,244077,1
sources,100000,244060,1
sources,100000,244199,1
sources,100000,244204,1
sources,100000,243982,1
sources,100000,243740,1
sources,100000,253790,1
sources,100000,243984,1
sources,100000,244175,1
sources,100000,243681,1
sources,100000,243700,1
sources,100000,243734,1
sources,100000,243826,1
sources,100000,244401,1
sources,100000,243854,1
sources,100000,244261,1
sources,100000,244069,1
sources,100000,243934,1
sources,100000,243918,1
sources,100000,244132,1
sources,100000,243848,1
sources,100000,243723,1
sources,100000,248865,1
sources,100000,244223,1
sources,100000,244021,1
sources,100000,243706,1
sources,100000,244155,1
sources,100000,243898,1
sources,100000,244099,1
sources,100000,8131,0
sources,100000,3977,0
sources,100000,3867,0
sources,100000,3852,0
sources,100000,3853,0
sources,100000,3865,0
sources,100000,3846,0
sources,100000,3852,0
sources,100000,3841,0
sources,100000,3894,0
sources,100000,3859,0
sources,100000,3861,0
sources,100000,3839,0
sources,100000,3829,0
sources,100000,3874,0
sources,100000,3850,0
sources,100000,3834,0
sources,100000,3886,0
sources,100000,3846,0
sources,100000,3878,0
sources,100000,3840,0
sources,100000,3851,0
sources,100000,3843,0
sources,100000,3858,0
sources,100000,3845,0
sources,100000,3844,0
sources,100000,3857,0
sources,100000,3873,0
sources,100000,3879,0
sources,100000,3869,0
sources,100000,263078,1
sources,100000,243596,1
sources,100000,243942,1
sources,100000,243795,1
sources,100000,243510,1
sources,100000,243537,1
sources,100000,243627,1
sources,100000,243606,1
sources,100000,248144,1
sources,100000,244015,1
sources,100000,243740,1
sources,100000,243723,1
sources,100000,244116,1
sources,100000,243772,1
sources,100000,243787,1
sources,100000,244100,1
sources,100000,243733,1
sources,100000,243951,1
sources,100000,243897,1
sources,100000,243721,1
sources,100000,243821,1
sources,100000,243928,1
sources,100000,243583,1
sources,100000,243534,1
sources,100000,248093,1
sources,100000,243884,1
sources,100000,243476,1
sources,100000,243959,1
sources,100000,243485,1
sources,100000,244004,1
sources,100000,263973,1
sources,100000,243997,1
sources,100000,244189,1
