genomic.fna,10,145457,3339
genomic.fna,10,6858,3339
genomic.fna,10,5594,3339
genomic.fna,10,5393,3339
genomic.fna,10,5286,3339
genomic.fna,10,5307,3339
genomic.fna,10,5368,3339
genomic.fna,10,5248,3339
genomic.fna,10,5260,3339
genomic.fna,10,5324,3339
genomic.fna,10,5311,3339
genomic.fna,10,5361,3339
genomic.fna,10,5264,3339
genomic.fna,10,5341,3339
genomic.fna,10,5267,3339
genomic.fna,10,5307,3339
genomic.fna,10,5249,3339
genomic.fna,10,5355,3339
genomic.fna,10,5358,3339
genomic.fna,10,5295,3339
genomic.fna,10,5356,3339
genomic.fna,10,5220,3339
genomic.fna,10,5244,3339
genomic.fna,10,5323,3339
genomic.fna,10,5270,3339
genomic.fna,10,5297,3339
genomic.fna,10,5289,3339
genomic.fna,10,5241,3339
genomic.fna,10,5267,3339
genomic.fna,10,5244,3339
genomic.fna,10,100063,32
genomic.fna,10,6143,32
genomic.fna,10,5226,32
genomic.fna,10,5229,32
genomic.fna,10,5164,32
genomic.fna,10,5283,32
genomic.fna,10,5178,32
genomic.fna,10,5150,32
genomic.fna,10,5171,32
genomic.fna,10,5164,32
genomic.fna,10,5240,32
genomic.fna,10,5195,32
genomic.fna,10,5153,32
genomic.fna,10,5157,32
genomic.fna,10,5282,32
genomic.fna,10,5204,32
genomic.fna,10,5125,32
genomic.fna,10,5239,32
genomic.fna,10,5164,32
genomic.fna,10,5174,32
genomic.fna,10,5101,32
genomic.fna,10,5154,32
genomic.fna,10,5163,32
genomic.fna,10,5183,32
genomic.fna,10,5255,32
genomic.fna,10,5233,32
genomic.fna,10,5229,32
genomic.fna,10,5150,32
genomic.fna,10,5135,32
genomic.fna,10,5115,32
genomic.fna,10,100936,27037
genomic.fna,10,6348,27037
genomic.fna,10,5684,27037
genomic.fna,10,5430,27037
genomic.fna,10,5572,27037
genomic.fna,10,5510,27037
genomic.fna,10,5457,27037
genomic.fna,10,5476,27037
genomic.fna,10,5478,27037
genomic.fna,10,5451,27037
genomic.fna,10,5461,27037
genomic.fna,10,5473,27037
genomic.fna,10,5500,27037
genomic.fna,10,5469,27037
genomic.fna,10,5465,27037
genomic.fna,10,5460,27037
genomic.fna,10,5431,27037
genomic.fna,10,5440,27037
genomic.fna,10,5458,27037
genomic.fna,10,5417,27037
genomic.fna,10,5567,27037
genomic.fna,10,5418,27037
genomic.fna,10,5548,27037
